1b834857-9c70-4ef8-a528-620cf0b3e881,1.2
885e21b5-9180-4135-a623-52eee2ee8cfc,8.716666666666667
8db2b649-32ba-4444-8a92-9aa9726cc381,16.2
dbba5bdc-0e5b-46f4-9f11-fa859c12eaa0,8.25
baecf574-e8de-4cd6-b4da-9f72d9068106,21.033333333333335
998533e1-e497-45da-9a26-7044821bb22c,6.2
d2f7db54-e874-49c7-8e74-142b0e0dcb1a,20.2
e42970cf-6714-4448-83c9-44a442d1a0fe,6.333333333333333
0d55e354-f08c-4a67-8fb7-5e0189a3447a,6.0
96128970-2b8b-4099-90c3-76993043f5cb,18.4
1f374677-3103-42ce-a721-4a51adcb8331,13.366666666666667
57b65b49-02b1-4c0f-8992-bd675e9a4fe3,14.416666666666666
1d8537b5-02c1-497a-a566-2ee859d9de50,2.75
81690c8b-8866-4faa-85ad-2c0f252ee67b,1380.0666666666666
e9b49791-102c-45b2-b58a-3d0041d65e6a,32.81666666666667
5eae7398-5b19-4dc2-8c02-f9fa5eb25ebf,2.3333333333333335
fc3c7072-e932-4991-95df-344dc3452a07,21.866666666666667
9409bbf6-f654-4048-b7d7-c90bfc73239c,14.433333333333334
9cd585c1-7f13-477e-a7e5-9235efccead6,5.866666666666666
fee62e8b-237b-4590-a634-9359787f7f56,22.366666666666667
661cd748-47bb-4d5c-988e-a6cf88157bb1,0.9166666666666666
206d1bfd-5b6d-46e0-8233-cb4cd2b94e3f,28.683333333333334
d7b389b3-7b0b-49b6-bd18-92afd813b4db,7.9
cf753045-baa6-4ad3-a5fa-9c82583d3309,16.766666666666666
6644d3f7-61a0-4fb3-a759-b662fad629ff,15.8
e0ae9e33-b9d4-4671-99f4-cb954dd0f502,14.25
b11e5430-3344-4fb6-a71f-045e9739ff98,8.083333333333334
d4626660-c96d-4297-a97b-101480386bd4,13.633333333333333
5a0f7b2a-f76f-49d0-a23b-583093f0bde4,3.566666666666667
d6267fd7-af67-46b3-8115-cb5acf3c2e7c,0.03333333333333333
c8eb948b-ee88-468a-85d2-669769af35a8,8.466666666666667
784c9a8e-8e18-494f-9b4a-0091ec113914,3.0833333333333335
9e9c51c0-76ef-44d3-836d-460ebb104e81,7.483333333333333
51085707-ca2b-4221-a775-fcf907b623a5,16.116666666666667
af21ca81-081d-400e-ac5f-65e3ee65b82b,6.983333333333333
349e81ce-61bb-49cb-b79d-657d2529ae21,12.483333333333333
8bbc8083-3056-4a7a-ba71-05dbbdf86250,8.783333333333333
58f3bbe0-0336-4819-b2bc-caa461918562,4.333333333333333
a452eb2e-7b34-40cb-ac6a-37e9381605c3,4.383333333333334
77aa5dea-617d-405d-8c80-311b5edaa50c,7.7
045a9254-5921-408c-bd31-57176b51ddf7,14.333333333333334
072a14e3-ffe8-499b-98cd-76e1916a6a8d,1.3166666666666667
d0435868-fac5-4c2d-9673-370e1e0a0c5d,2.4
44b9a6c3-d12c-4f6d-97a2-87187baeeb16,6.983333333333333
d7c0f3a8-0a98-46f8-aacf-5116de86188a,5.616666666666666
b17aa375-2278-47e2-8c2c-397630c23da8,7.616666666666666
b6d45001-378c-4026-9f71-6e1add493bac,6.783333333333333
b06fe717-1794-4f8d-bbda-655c6a6efdbc,8.7
20b7d785-ea02-4ffb-b2dd-28be275331c9,17.983333333333334
dbd70b69-9eb8-4b67-ae2c-ac8ea5425a41,8.616666666666667
99d0459c-e53b-4985-94cc-0a5708e3dcdc,5.366666666666666
f2615196-6f02-4f0c-8fec-9c050d6a3a14,38.983333333333334
cf88e90d-d63b-4f84-8188-cc75473b071d,6.4
4ab17319-5004-4375-b6ac-10782e967581,10.533333333333333
12e80345-ba51-4cb4-98e8-e535f87f8bf4,7.25
d3a63b57-6be4-4d3d-b338-bd3ce5358ea7,20.7
fa292aa2-66ed-40b0-93b8-395f18b1ea30,0.2833333333333333
af17650e-8863-4d18-9713-90871733f309,16.166666666666668
82ea1546-da59-4359-b6fd-0036d661eb0f,16.366666666666667
4bd7361d-9b29-4149-b20a-1b4799f78eab,6.233333333333333
6d0137ea-b28f-48ab-81a8-fe379b96ae15,11.583333333333334
880bb0b7-b01e-4b5d-99cf-f38bde3c462f,5.65
77f7eecf-ba05-4996-ae6c-f5859d405150,18.85
700b5042-f013-423b-9c12-572f42c7025d,9.433333333333334
